error rates : 124
original, flowids, expected
24 -998192820 20
24 -704841966 20
24 262138578 2
24 -420142870 2
24 1643967120 2
24 1014556465 13
24 860166780 22
24 401302791 14
24 -2026508356 2
24 535286770 2
24 -26043173 2
24 901306311 4
24 644274354 12
24 -232059058 16
24 -2010220310 4
24 -1632218044 4
24 -48334330 10
24 2006154049 8
24 -596717359 16
24 -1106812585 16
24 1224077585 20
24 818548497 4
24 -1925805274 12
24 -899821462 16
24 -1472021806 6
24 -1245218397 20
24 1233578025 2
24 -932711293 20
24 1649486580 4
24 -1386967634 4
24 -493765854 20
24 687005610 20
24 -1672803255 8
24 146010100 2
24 437727713 14
24 1947181069 4
24 1140987404 12
24 -1493053013 2
24 -1051308453 4
24 -1632250712 4
24 -1976961788 4
24 1907436650 4
24 -485516623 14
24 -1606539084 2
24 -2145092374 10
24 2103283271 8
24 862279078 12
24 524875020 6
24 71820579 4
24 -479480046 4
24 -171012865 4
24 -1089714458 5
24 530064269 12
24 -1442545577 2
24 -167888164 20
24 -1111872387 12
24 909047093 2
24 708685561 2
24 -1460048683 2
24 -1952120232 4
24 -769464740 20
24 -720427719 22
24 -1486502047 2
24 -1472114512 4
24 800369053 20
24 237610036 6
24 -592847893 20
24 993576460 6
24 450936425 2
24 -1042331411 16
24 -992233933 8
24 -416759405 2
24 -1925007969 2
24 -28914928 20
24 -1926564628 4
24 -54983023 2
24 1457580534 2
24 -780814883 6
24 -338573562 2
24 1218766307 24
24 1983611890 20
24 -1569035990 2
24 -803712781 2
24 1409218998 22
24 735032518 20
24 1733079413 2
24 638562869 2
24 607588637 20
24 360560109 18
24 -471758596 8
24 -2132692628 2
24 1502302748 2
24 -1241405660 2
23 1229872105 18
23 -1972820326 23
23 -1133469836 14
23 550039302 10
23 -2020329150 5
23 220656399 10
23 -2064855563 16
23 715848820 21
23 -202155111 23
23 2034238966 7
23 -1817933188 18
23 1029660163 12
23 906584365 7
23 508480668 23
23 -645700610 16
23 1355129407 2
23 2136744510 7
23 -712872612 9
23 1929748598 4
23 1619616966 2
23 -98225169 7
23 -1255351162 21
23 -13988017 17
23 348765239 3
23 1728867367 9
23 -1357205081 15
23 -1376508542 8
23 -878497977 12
23 -1694326697 23
23 1294380891 5
23 -1640318638 8
23 347053142 6
23 973229635 8
23 1309015241 10
23 -212970956 2
23 -469709132 3
23 -686877004 2
23 1426926085 4
23 -1956033728 8
23 338802883 2
23 -1598374350 2
23 -1903897305 10
23 1492287651 3
23 456492489 5
23 -1784294296 23
23 -1996189992 2
23 750989166 3
23 74265045 19
23 205934185 2
23 928717071 20
23 -67805792 21
23 1441399532 16
23 561492470 6
23 406282443 2
23 -2112479099 3
23 17439430 4
23 304516020 3
23 2093373793 6
23 1042666676 2
23 -15670833 2
23 258552175 2
23 -1411996364 20
23 -48733569 2
23 -1909395490 2
22 -23727229 12
22 1120044365 20
22 1728133089 22
22 1848642207 4
22 -578420700 2
22 315917134 5
22 -658734652 9
22 -1282152854 20
22 -1879205326 14
22 -1699960097 20
22 -1524760384 11
22 872926406 6
22 -1394158670 20
22 -1089667307 18
22 2036882595 2
22 -957487655 6
22 -475043116 20
22 -1686686406 20
22 302706580 4
22 102699765 18
22 1240943562 2
22 139889924 20
22 1353626802 20
22 1130640820 6
22 1168837355 2
22 2071374800 8
22 470829280 20
22 352404313 20
22 308175144 3
22 -1599239884 5
22 1679087029 2
22 684534402 18
22 2124685663 4
22 1885829612 4
22 1277220855 7
22 1472169489 20
22 617560657 2
22 -1117547789 2
22 1535581106 2
22 16163685 6
22 -1347542879 2
22 -1195567098 6
22 393503764 7
22 -1983676851 2
22 1550938431 5
22 -1832086577 2
22 616867363 6
22 755358655 22
22 -1045375086 22
22 915218080 22
22 -1637220979 14
22 -430186593 2
22 569523989 16
22 1190967114 10
22 581527032 2
22 -219574390 2
22 -1286008200 20
22 316744766 20
22 -1069714258 20
22 -765754987 20
22 -17908961 12
22 1769647719 2
22 -1081164537 2
22 -161072839 2
22 1906710727 8
22 736399588 10
22 -637743465 2
22 1424669683 16
22 55051033 20
22 -1618830678 5
22 1418379580 20
22 -327719333 20
22 -1461334055 4
22 -2129406404 20
22 -249403419 2
22 -338456184 22
22 277329163 22
22 1361171148 20
22 469617461 2
22 1584441716 20
22 1465048247 20
22 558303406 20
22 -470286094 8
22 1174369309 10
22 1361741125 2
22 559256201 10
22 827406046 2
22 259491764 12
22 1966151869 2
22 984405029 14
22 127377046 20
22 2127722674 20
22 -1497837756 2
22 1595302820 2
22 -369153861 16
22 1476406525 4
22 -1372208898 8
22 1513067200 2
22 663800417 2
22 -61147982 9
22 1226522926 2
22 1412739317 20
22 -603390681 4
22 93721196 2
22 500578935 4
22 1964173470 20
22 1480818494 20
22 635693718 2
22 -1314442905 8
22 -2009579469 2
22 1711962948 20
22 -1741410742 2
22 -904536056 20
22 977108068 6
22 2098297782 2
22 1651046642 20
22 -1146069949 2
22 -2007769416 20
22 -423540972 20
22 -1782717733 20
22 -623939775 22
22 1129358437 4
22 -1872686884 20
22 1215392334 8
22 299079829 2
22 -2021967272 2
22 274078245 14
22 808581305 4
22 -1839410642 20
22 304728253 16
22 320916460 4
22 1455223981 20
22 -198077185 6
22 -414799550 2
22 -577525497 20
22 -1849084192 2
22 -1919742292 13
22 -1867815472 20
22 1965333268 2
22 -398363804 2
22 -1243997789 20
22 -1628604786 2
22 -1195704653 4
22 -992179253 2
22 1738271862 2
22 -695991589 4
22 -792194444 4
22 -781378416 20
22 24781247 2
21 248069622 5
21 -147527279 9
21 1954009010 4
21 1574753203 6
21 -1126142332 19
21 -477481208 3
21 -138213456 8
21 1317985002 11
21 -1061221218 9
21 1406700654 12
21 853950247 2
21 -1707158128 8
21 -897995593 21
21 -475544904 10
21 -2026315744 12
21 2135635146 10
21 -819164303 13
21 1563297869 5
21 763366140 13
21 362856078 8
21 -868911824 6
21 -1864805075 16
21 1566550185 6
21 1045497935 7
21 1397092739 9
21 -2128762734 3
21 -2076117008 6
21 514726771 3
21 -267906639 6
21 995149506 7
21 307089067 4
21 -426283648 4
21 1451082763 2
21 -1966663887 14
21 282541231 16
21 -1515988088 4
21 1142241944 21
21 1111411112 8
21 705262951 12
21 1505858023 15
21 -74797791 9
21 -399093987 9
21 398641879 2
21 969563851 16
21 97814086 4
21 1134774179 4
21 -759270309 19
21 -1065748444 2
21 -1684439885 13
21 -443672325 16
21 1162656891 2
21 1187227916 7
21 -673016172 17
21 339480907 12
21 825896875 6
21 387522912 5
21 -261293109 2
21 -1155806972 4
21 -491446338 2
21 -806341672 3
21 1923906741 8
21 851643273 4
21 1693176378 12
21 1923651110 10
21 733507346 2
21 73363902 19
21 139911184 6
21 916733362 2
21 -1050831583 3
21 -1797011192 5
21 1630413268 2
21 49882081 2
21 -1388872175 8
21 -1542215487 8
21 272059083 2
21 1994077209 2
21 -623554671 2
21 51015716 2
21 -887259021 21
21 -183740684 2
21 -2010071223 21
20 -1692744453 20
20 2063392988 8
20 604441907 5
20 -99923586 14
20 -593890523 20
20 769438605 12
20 838910122 18
20 698894671 2
20 -2113714301 12
20 133406102 16
20 876520760 20
20 -301108505 10
20 -1745231090 20
20 -1228144399 9
20 -1534451116 20
20 938707977 20
20 508607076 2
20 431241871 8
20 323169044 20
20 -882989159 8
20 979281824 8
20 -869588975 6
20 1644650335 6
20 -249087522 6
20 -949713257 16
20 -1197626823 12
20 1096865025 10
20 -196861591 12
20 1925405785 2
20 760445749 20
20 -1131312602 12
20 1663449281 4
20 931488688 10
20 975460036 9
20 -345681865 6
20 853934784 20
20 -1227214239 16
20 -1985051115 15
20 -1877124470 20
20 -1825908255 9
20 -337095571 16
20 984190313 4
20 1780987321 20
20 221262548 8
20 187078018 10
20 -488079710 12
20 -197096460 16
20 1023186572 2
20 591237103 2
20 -103357036 20
20 -632049693 8
20 -1051548836 4
20 203868394 20
20 -90448805 4
20 1572927038 6
20 -1833657536 20
20 298191577 2
20 -110879168 20
20 -249433349 6
20 -217777864 20
20 488275894 2
20 -2139593178 20
20 379850125 9
20 -494532340 4
20 -1684225168 20
20 -175011496 4
20 1133355558 20
20 -1145798619 4
20 -1005553189 2
20 2111733431 2
20 -1656709210 20
20 1906893443 20
20 1059109176 4
20 -109864095 14
20 -928567972 20
20 -1867734159 4
20 188171628 20
20 624063194 20
20 -666441372 16
20 -1769332151 10
20 -209944394 20
20 618043377 20
20 907820627 20
20 186688632 2
20 1242560854 20
20 578680069 14
20 -1666849321 20
20 -1077380680 4
20 -1805923967 8
20 925315815 20
20 2120825285 2
20 1026410791 3
20 -508115205 10
20 -1126026493 2
20 -176073635 20
20 -2091096979 20
20 1251454130 20
20 1164485158 2
20 9841545 14
20 -27274815 6
20 -611205731 20
20 -1192568234 20
20 -1923968956 20
20 -1849812607 20
20 1576684930 20
20 2065549072 12
20 -1645237688 20
20 -1465924554 6
20 1563662478 20
20 1923182196 9
20 -376798504 8
20 -1905552580 20
20 2129944885 16
20 -894731009 20
20 -1141202548 20
20 -248856091 20
20 992860121 20
20 929790622 20
20 21731535 6
20 -1473828489 2
20 -1696261167 2
20 -1118019450 2
20 591609949 10
20 1931255800 20
20 -1690674127 20
20 -1361577662 6
20 251171995 20
20 -1860322033 10
20 -1257907882 20
20 515171997 4
20 430458945 20
20 -263509887 2
20 -695394344 20
20 -734979575 20
19 -200924106 2
19 770405947 2
19 85433357 8
19 -803880400 6
19 1151057849 9
19 -821433264 2
19 -751406927 13
19 889980097 19
19 349926558 7
19 1306992773 16
19 -1505724751 7
19 1465398207 4
19 1037547391 19
19 -648869680 2
19 1378242426 11
19 1420394752 12
19 -1199604615 6
19 850878708 15
19 -250599696 8
19 -685955655 7
19 1880635393 6
19 513734241 4
19 549210962 2
19 523550549 8
19 793846786 11
19 -29351355 17
19 -1888678808 4
19 337677541 10
19 -1745915739 7
19 1287170495 14
19 -867387436 2
19 -360993510 2
19 1838643382 5
19 515608854 15
19 -1538827635 3
19 1912706757 6
19 -932001191 2
19 1470073753 2
19 1197337381 3
19 -550045522 5
19 -1715852526 7
19 -1129793447 5
19 1107142445 5
19 1796063913 3
19 2110577400 19
19 -947417544 2
19 -537997087 5
19 -1754393259 4
19 -1374779647 2
19 225543793 12
19 1498544029 9
19 -1793219202 2
19 -877622511 2
19 -386631150 2
19 1208561311 8
19 -2032167515 2
19 -1974972670 4
19 974277158 4
19 -353287067 4
19 761404505 2
19 -845643270 10
19 -1115536793 10
19 2000774498 12
18 -2049582487 12
18 1048664848 2
18 -1857823952 10
18 526526977 14
18 764753596 12
18 -963343751 14
18 20735739 18
18 -1475731931 2
18 -1816427345 18
18 1161228894 8
18 1398463153 16
18 -778639368 2
18 1669346014 16
18 -326980090 2
18 1300694188 6
18 823580906 18
18 1775425697 9
18 1765174484 6
18 -1968841257 2
18 -33113808 2
18 2102479569 2
18 613589708 10
18 -661685322 4
18 698276792 18
18 1435425191 4
18 295234667 8
18 190744201 10
18 -814353549 18
18 1754990240 4
18 -105073427 4
18 -1007651400 2
18 1774918714 6
18 -1037537435 18
18 -676982425 4
18 1994294142 2
18 1164748928 2
18 1256208857 8
18 -665990336 6
18 -110308651 14
18 1840865706 16
18 -242471528 4
18 1947020073 2
18 1172912670 16
18 1936180816 6
18 1491311751 2
18 -374368913 12
18 -808399915 4
18 545202081 6
18 350137555 12
18 -1381488240 15
18 1271965014 14
18 1161119137 10
18 -2046165955 6
18 1741702639 10
18 -561548387 2
18 900775383 4
18 -81524755 14
18 -1327034321 2
18 -750824152 12
18 -1662563252 6
18 616394258 18
18 -900431552 18
18 2004752819 10
18 1466830043 16
18 75245817 11
18 1397035771 4
18 1228153441 2
18 1277197684 6
18 -2065350416 2
18 1463547801 2
18 -1599980128 3
18 2034399240 16
18 1355626969 2
18 939692966 2
18 -1300252448 6
18 -468390104 8
18 -549169412 8
18 -898788736 2
18 -875787553 5
18 -250350782 8
18 -52440404 2
18 258825193 2
18 -393670495 4
18 -1077085744 4
18 -772280945 2
18 -1703926900 12
18 -954721265 4
18 -1306508506 8
18 1715782023 3
18 308695507 12
18 -2111157379 10
18 986793879 12
18 1450663450 14
18 1749486002 2
18 -1936140722 16
18 -946416751 2
18 -1647674097 8
18 1302229267 2
18 259178249 12
18 -916436168 4
18 -531057018 2
18 987926164 6
18 -1341575699 2
18 315721051 6
18 754153234 14
18 1211747067 10
18 83292674 2
18 1211930911 6
18 1632073079 10
18 102603245 2
18 -2114354328 8
18 1365603557 2
18 -1353907633 2
18 -540039543 4
18 -1211884821 2
17 -1603624102 13
17 -63063608 5
17 78614224 2
17 -1243451499 15
17 -880887719 8
17 75213664 17
17 -167337664 3
17 -916166852 5
17 -594326123 6
17 -833796482 17
17 813295788 17
17 799044032 4
17 569361457 13
17 1006135424 13
17 548800894 13
17 -1293255187 11
17 -455563038 4
17 664491715 11
17 -809099238 17
17 -514017840 7
17 -132742604 13
17 -1175995280 12
17 1291574866 12
17 -1073828832 3
17 -1167424401 2
17 -287734537 7
17 -1250673263 2
17 -1777041195 6
17 -475516658 7
17 -1166587287 6
17 -784246708 13
17 1306532793 9
17 -1334169903 2
17 1017727593 9
17 1834796986 2
17 1773246240 6
17 -1294079076 5
17 319798482 2
17 80392332 10
17 1520814277 3
17 478894342 4
17 1642445458 4
17 2045661938 6
17 256685626 2
17 1848281554 13
17 -1452455840 4
17 1233331034 15
17 -1074761017 10
17 987558330 3
17 -1521827743 2
17 -2105193313 6
17 636535346 2
17 1396067471 3
17 766641052 5
17 1723308148 2
17 2134390694 4
17 66747710 2
17 1424766290 4
17 997792058 4
17 2083979128 2
17 2018029778 2
17 1125478148 4
17 155641025 9
17 32476161 6
17 -1747004234 4
17 613464903 2
17 -2112117570 2
17 -846098947 2
17 438802100 8
17 2107346425 2
16 918088615 16
16 -1102950092 12
16 -1678893082 3
16 1382295600 8
16 1282744644 4
16 1457156287 14
16 -267817824 16
16 542405438 6
16 1180106029 3
16 -277334408 2
16 1395554596 2
16 -1961111739 2
16 -1343605966 16
16 1278179400 16
16 -1131075264 5
16 -1419317136 2
16 1306542991 12
16 -1780193856 8
16 -1764766810 16
16 -239122979 2
16 1735776355 7
16 -154833802 12
16 807869601 6
16 -453240467 14
16 138177106 14
16 -997550931 2
16 -1267881181 16
16 -2118928931 16
16 -1014493790 4
16 1389873211 2
16 2114823984 2
16 533257702 14
16 142072681 10
16 2035775762 2
16 -661606418 8
16 -1413254013 6
16 -1877138926 6
16 -1328306228 12
16 -924129682 8
16 808252957 9
16 -70785202 2
16 1176608618 2
16 -464534364 16
16 -1109562519 4
16 -278178680 2
16 1154095307 8
16 214552009 2
16 -2136871203 10
16 1830876283 8
16 -1970815680 9
16 1515411050 12
16 -795342142 16
16 1577225080 16
16 1607598306 2
16 -440204211 4
16 1586864042 4
16 1205752787 16
16 1836357498 6
16 -1926818787 4
16 211784382 4
16 1846173805 14
16 -311992033 12
16 -1851792149 12
16 -456510200 4
16 -1858810257 2
16 -1376508987 2
16 1017611642 6
16 2140307698 2
16 -529883473 2
16 1688859801 12
16 -585496538 3
16 470942439 2
16 -731942396 4
16 1901938300 8
16 -1563038819 2
16 1482510531 16
16 -450005104 2
16 -358443464 2
16 -1937966672 2
16 -1635673846 2
16 -1148310865 16
16 -2127821744 4
16 764500828 8
16 -260206258 2
16 -1696413368 6
16 592596658 8
16 1309428115 2
16 1700368170 4
16 -1586551608 4
16 1501423234 2
16 451555275 16
16 1471147103 12
16 1431313458 12
16 206190210 4
16 -106810111 16
16 674020318 14
16 1457421834 10
16 1463165275 14
16 1484508220 2
16 -1900306620 12
15 -1938053651 9
15 2082045344 7
15 1053719290 15
15 1131720913 2
15 -2047870192 13
15 -359423518 9
15 668089060 5
15 -1832387155 13
15 1816361735 11
15 -773701308 13
15 299240124 13
15 1646416605 13
15 -1804387249 8
15 857417034 15
15 441313459 5
15 -601897747 6
15 -1550314557 11
15 1506848544 7
15 587901561 5
15 -705584740 5
15 -2105401887 15
15 1499848211 6
15 785870814 6
15 265392828 4
15 -1004714221 7
15 -1341149042 11
15 83523150 9
15 1713678893 6
15 948873540 11
15 -389569513 5
15 785571526 3
15 492147315 2
15 -1674264141 15
15 -597458832 2
15 -1969530819 2
15 -1838510914 13
15 -492057779 9
15 758185495 2
15 -1199368704 8
15 1747801202 2
15 -587970067 7
15 -1147353468 7
15 180202927 5
15 574994350 2
15 2115629335 7
15 -358515864 5
15 1032650354 2
15 767399555 8
15 -1955847879 2
15 -1335144705 7
15 -844253280 4
15 -1025510884 2
15 -438059932 7
15 -1463182113 8
15 -1110843271 6
15 -602473178 2
15 -2136234676 2
15 -1064798107 15
15 -1306267527 2
15 1411761648 6
15 -426673701 4
15 1459665423 4
15 1240350038 8
15 1127474247 5
15 471078735 15
15 96637500 2
15 -3821023 2
15 153673610 4
15 399731773 2
15 751099801 3
15 1207706961 6
15 -1290251118 10
15 -1567182316 10
15 -1514705762 4
15 153755700 2
15 -2140872934 15
15 -1133951061 2
15 -1761681310 4
15 87004945 2
15 603411842 10
15 1683789061 2
14 -1492224174 12
14 -558392712 14
14 -372899070 10
14 -1917790549 2
14 1129920365 4
14 -2025171308 2
14 -1214054914 10
14 413594709 14
14 1686635652 6
14 1566144241 8
14 872356746 14
14 -225500006 6
14 1878957336 5
14 -875934969 8
14 -1358569120 5
14 1973087233 14
14 -1777032653 10
14 -1115013750 8
14 2114046007 10
14 1077640614 2
14 -448191707 14
14 -314269285 4
14 2014512692 6
14 -1176043417 2
14 1046737296 14
14 1334509951 2
14 -1672067893 8
14 -1435322609 8
14 -641554708 4
14 140518573 8
14 500615928 2
14 573280295 4
14 -1878691483 14
14 -1982521677 14
14 -1978962844 6
14 -1161489844 10
14 -1422503052 4
14 -1507792814 2
14 -1124905579 6
14 -1274616560 7
14 -821660794 6
14 -991241825 8
14 -267962109 4
14 1864618477 6
14 1635059662 8
14 -653920350 2
14 -866619778 8
14 -1383593205 2
14 912641537 14
14 658570481 6
14 -2034580974 4
14 -1977838438 10
14 -977844515 10
14 477085364 6
14 -634313718 2
14 119381044 2
14 -415760072 2
14 1170838773 6
14 1290910801 4
14 1875199947 6
14 171326359 4
14 -2011721571 4
14 -1631478910 10
14 -1590007288 4
14 -431188081 4
14 1488426070 2
14 1605601425 2
14 -1496468494 8
14 1660509079 8
14 -1822795368 8
14 975208265 6
14 -74273335 2
14 1491333986 3
14 -296326952 10
14 -795623115 8
14 -74330917 4
14 -458759640 14
14 -1833687491 2
14 -41601959 6
14 1952640411 4
14 -164283603 2
14 425484615 2
14 1022523223 2
14 -254430102 10
14 -1209635239 4
14 -1134988557 14
14 -668999298 8
14 8664446 2
14 125622109 2
14 1736779492 10
14 1508021193 14
14 1896835828 14
14 954385936 2
14 -1574383614 8
14 232493081 2
14 138998737 6
14 682401601 14
14 -2018048350 2
14 2027866550 2
14 264454408 14
14 588944483 4
14 1865237674 8
14 1476964571 6
14 -830240883 2
14 1172187066 6
14 -391597056 2
14 87215892 2
14 -1977440973 2
14 1939260937 2
14 584131372 2
14 1090570409 6
14 -1547121903 8
14 2037889113 8
14 136117363 2
14 1891156930 9
14 57134241 2
14 -651535335 6
14 -58932361 2
14 -181769280 4
14 74246574 2
14 -1035973640 2
14 467812229 8
14 -1624046943 2
14 -1910639149 10
14 2016133268 2
14 775680513 2
14 1310825203 14
14 85499765 8
14 1309204184 12
14 -687608542 4
14 -216967406 4
14 1975217450 2
14 1683625338 4
14 484615622 6
14 -1567958416 2
14 591718404 2
14 -557957427 8
14 -221264918 10
14 1081907196 10
14 1415782225 8
14 256361783 2
14 -1054889910 2
14 -1129667647 4
14 -1213776791 6
13 385823636 13
13 1719603591 13
13 -158387632 2
13 -637474182 8
13 464520860 3
13 -935121764 6
13 -195632200 10
13 1620808544 7
13 939249553 8
13 1807972874 11
13 418662120 7
13 502926947 13
13 105809393 13
13 1783402717 6
13 1690426573 2
13 -96929563 8
13 -653154154 10
13 927587512 9
13 538021128 5
13 -1069813324 3
13 -155250956 9
13 -973795956 10
13 836968148 2
13 1323889657 3
13 -777849135 11
13 -170014369 9
13 -44741342 2
13 863490454 9
13 -1370932375 3
13 -590684396 5
13 -9416510 4
13 -2076815505 6
13 -1294980259 2
13 1823927221 5
13 -2097394544 4
13 282966883 5
13 -1459427097 5
13 -1072633160 2
13 -127328253 5
13 1707318069 6
13 1167709152 6
13 -937685844 2
13 -207298582 5
13 2023873230 3
13 862049775 2
13 167877732 10
13 -1450736181 2
13 1483080965 3
13 -2139235002 3
13 1722214810 2
13 1174392556 2
13 1888188479 2
13 -553606977 6
13 -793896915 2
13 -393746090 3
13 -1704796078 3
13 221723984 4
13 -400368308 6
13 1790376066 2
13 506053280 4
13 307318907 3
13 -958638521 4
13 588350501 4
13 -1753950444 6
12 1099532609 2
12 471780535 2
12 1228593614 10
12 922036885 2
12 1078927203 4
12 -2083290209 12
12 716868837 2
12 1112282153 2
12 -159744429 2
12 528496406 4
12 657743847 10
12 31302035 4
12 853130228 12
12 -828206735 4
12 -837371939 8
12 -467691349 12
12 -334104376 9
12 -1790657575 8
12 1148404148 12
12 -1952716033 5
12 -1544467581 12
12 -734271086 10
12 -680530876 12
12 -448192957 2
12 460756969 3
12 988339872 4
12 334268976 10
12 -1320540337 2
12 1692779456 12
12 -1141964291 10
12 -1323300617 2
12 1123469430 3
12 -1223708824 2
12 -787501897 2
12 -685086084 10
12 -2041442827 8
12 1901819341 8
12 1262428561 6
12 1484206313 2
12 1875773350 12
12 -2072318790 5
12 156075921 2
12 -2106461273 2
12 -1120100969 6
12 -611910057 4
12 -982591617 2
12 -1843065501 8
12 1177464696 2
12 1193508784 3
12 578819409 2
12 1438724569 2
12 -1539216601 6
12 -1270992385 2
12 1486303942 12
12 1000467753 2
12 -511726718 2
12 -828113921 6
12 -1514693029 8
12 -340330606 6
12 1738502355 2
12 1072274543 6
12 2049403164 12
12 1612801087 5
12 746435219 4
12 521673186 6
12 223063650 2
12 -165237138 2
12 -1272859809 6
12 -294997499 4
12 -735195777 2
12 2121425458 12
12 861049352 10
12 -1337068468 12
12 -2062327390 4
12 23667824 4
12 -652257891 4
12 948802025 2
12 399342051 2
12 422261235 2
12 2092927027 4
12 -213689537 2
12 1881732217 4
12 1893831394 4
12 274961822 4
12 1901483833 12
12 632167583 10
12 -2141759966 2
12 -1901345089 10
12 -286905994 2
12 2127677735 3
12 -298584681 2
12 -1134144478 5
12 255323087 2
12 934212680 6
12 1706593305 2
12 -1644785346 4
12 -172766463 12
12 1152371702 2
12 1588680502 4
12 1915750114 8
12 1338026246 8
12 -1664717974 2
12 -1211503661 9
12 -1136778287 6
12 1287402923 12
12 -709587358 4
12 -1874453214 12
12 -166278355 2
12 346350833 2
12 294117833 8
12 945026268 2
12 -566512055 2
12 -835071337 4
12 -1378401013 4
12 -1738640831 2
12 -1585534293 2
12 780988239 2
12 -509287986 12
12 -2111618617 2
12 1320414905 10
12 790866739 12
12 429486018 12
12 1853911465 4
12 -844066391 2
12 377459257 12
12 -1314144314 12
12 -996733815 2
12 -804020170 10
12 1140941733 10
12 1898893311 4
12 1331883795 2
12 1308711953 4
12 -2085151403 2
12 1091313351 2
12 149049179 2
12 709883303 4
12 1983826123 6
12 -2037716213 10
12 932979572 2
12 -1975535199 2
12 -1806024759 3
12 1880595616 2
12 -1733012046 4
12 691274233 8
11 695319319 3
11 -1590753123 11
11 -1914212014 11
11 854413371 7
11 -764726930 9
11 -1403797858 8
11 -1170746363 11
11 2048950655 7
11 -208073695 11
11 -10198986 9
11 457652143 7
11 1171826067 3
11 2116000360 8
11 -1879118140 11
11 -1762300177 11
11 -1693477194 2
11 2111314669 2
11 -1453772363 3
11 -254690077 9
11 -709238983 7
11 481500786 3
11 -44238302 5
11 1657765831 9
11 176401624 7
11 -912510894 7
11 -269410294 2
11 1213535917 9
11 -115984309 9
11 -441500297 8
11 1347984139 3
11 -589520925 9
11 1833895268 2
11 434007375 2
11 645001403 4
11 2068806806 9
11 1041642341 2
11 1125524090 3
11 189384909 8
11 1131100880 2
11 -226294295 2
11 618936645 3
11 -1252530941 2
11 1460553394 2
11 -1887831093 2
11 -367945876 6
11 785822920 3
11 -1412431438 4
11 171326058 2
11 -1879784111 9
11 463685717 2
11 951446583 2
11 108573958 4
11 1833656419 11
11 1029000943 4
11 1367786259 8
11 -1541137007 3
11 1053819528 2
11 1250991242 2
11 -1785165962 6
11 2101475794 6
11 924480517 6
11 1979314794 2
11 -1231157287 8
11 1861366083 4
11 818185305 2
10 1125077068 10
10 1918690510 6
10 -1423739049 6
10 1962649603 6
10 -893652163 4
10 -1909483324 8
10 -1865663398 4
10 1126879886 8
10 -403738593 10
10 709804731 4
10 -1816683187 4
10 1561106717 5
10 1526100614 10
10 -1856929767 10
10 590406188 2
10 -609332202 10
10 -2112707373 10
10 -903086580 2
10 84957460 8
10 -136664991 4
10 351177171 4
10 -355235342 10
10 672040091 10
10 -639609825 4
10 -1225136100 8
10 -1197932590 6
10 -1829456268 2
10 -1277905518 6
10 -742238724 6
10 869288220 8
10 -2075203664 10
10 -1656548232 10
10 194956546 10
10 -719738083 2
10 1984937485 8
10 1792166203 10
10 483546994 4
10 -1692283515 8
10 -214037125 6
10 -1285175277 3
10 140922935 8
10 581945909 5
10 1700447415 4
10 -853588324 7
10 -943729470 2
10 -1188317823 2
10 1581204343 10
10 -195241408 4
10 -1417903846 10
10 -149846772 8
10 -90877513 10
10 -1213842164 6
10 1795308755 4
10 9547123 6
10 1028279860 8
10 258070348 4
10 1306973745 2
10 2051673492 2
10 -2108866413 10
10 1198637705 6
10 814413637 2
10 719110786 6
10 1206858782 2
10 -882863863 8
10 -1971199809 8
10 -1801892872 2
10 383022206 4
10 790145762 10
10 274617637 4
10 -109590926 2
10 896945341 6
10 1704395407 4
10 -444693967 2
10 907363900 10
10 -797785053 6
10 -704438011 6
10 1085252977 2
10 -278707483 6
10 1447723084 2
10 -37156853 8
10 918032324 3
10 559922644 8
10 1792243162 6
10 -462643283 4
10 1150644059 8
10 -1565074249 4
10 -457341272 8
10 -2072574055 4
10 723805454 10
10 2085500024 10
10 760282751 4
10 539830911 4
10 1604474526 10
10 -607982336 6
10 -167278600 2
10 626602173 8
10 1280233972 2
10 1984078040 4
10 -1732995540 8
10 1941907602 4
10 721177299 4
10 -1754271604 2
10 239250351 2
10 1101840218 4
10 -1430986885 10
10 2078731093 2
10 -1779378124 8
10 1446518719 2
10 780904923 2
10 -285582824 6
10 795986075 6
10 -276760980 4
10 -2136735691 2
10 -880591254 4
10 -1122656664 8
10 1673222299 4
10 -1832477145 4
10 20439283 2
10 -781676750 8
10 -1366080332 4
10 916615235 2
10 -1616773181 4
10 277801242 4
10 -2051713450 6
10 399156588 2
10 -1389386318 6
10 1855624250 6
10 2077351505 6
10 -371584206 10
10 -1713560455 6
10 713908721 10
10 1947277635 8
10 -1661217271 4
10 -1912488611 2
10 -323920054 2
10 -1157643631 2
10 483950472 10
10 -485329715 10
10 141476445 2
10 -1199931387 8
10 -1405567355 2
10 982606312 8
10 482727367 2
10 1179629348 4
10 1625227603 4
10 -833259070 2
10 974216828 2
10 -422803483 2
10 -692736982 2
10 -1341935547 4
10 917104661 2
10 1877791581 8
10 684382287 2
10 -767806054 2
10 -1228186517 2
10 -1364679845 2
10 74323331 6
10 1041775158 8
10 191156543 4
10 -506529318 2
10 1561651901 8
9 370926531 3
9 282387852 9
9 1580175425 9
9 1770755423 5
9 -1398115066 7
9 1388551416 9
9 1945523482 5
9 -419881280 9
9 -731273586 9
9 361501187 6
9 -861601859 9
9 1596937675 5
9 -1429890922 9
9 1582971329 5
9 -1053269083 5
9 -1985532721 9
9 -2133058847 7
9 -722166891 3
9 744128592 9
9 -2034677559 5
9 -2041888482 7
9 1730205599 2
9 -2069385257 4
